data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2021-12-19,8.78745639021331,9.104423781237566
2021-12-20,8.988206392039501,9.288828391284468
2021-12-21,9.10562954289076,9.409504839255574
2021-12-22,9.33758748211084,9.59454475541403
2021-12-23,9.315346491442092,9.788342253669613
2021-12-24,9.306454717353514,9.61085143655824
2021-12-25,9.186023927923033,9.4500523816892
2021-12-26,8.798588896253884,9.11563930110807
2021-12-27,8.92291684235799,9.180186161768907
2021-12-28,8.947821550141573,9.248628333549759
2021-12-29,9.031196939948194,9.315506444537249
2021-12-30,9.059473698322606,9.284609530192615
2021-12-31,8.713384914267216,8.982520941795768
2022-01-01,8.351576497045714,8.635718384451284
2022-01-02,8.014297293873074,8.226225316063445
2022-01-03,7.954280171915939,8.196089945010241
2022-01-04,7.653669576318903,7.946022462812347
2022-01-05,7.486360057681277,7.817222791509088
2022-01-06,7.16348054125624,7.53439849348977
2022-01-07,6.627994076621611,6.874821379947553
2022-01-08,6.971629904724029,7.1990305584726295
2022-01-09,7.394031587901809,7.654924336090284
2022-01-10,8.198335301259343,8.442520911532142
2022-01-11,8.505435574640888,8.760155721056346
2022-01-12,8.549206718670556,8.85673552680746
2022-01-13,9.059743347919591,9.303336429270896
2022-01-14,9.66058508219262,9.872525358844236
2022-01-15,9.476786387283124,9.74930972875459
2022-01-16,9.283981093065625,9.558568087439069
2022-01-17,9.907305297501896,10.141241192499457
2022-01-18,9.762434937974627,10.045230059269965
2022-01-19,9.726164536236796,9.996521200943002
2022-01-20,10.068438152468623,10.465812429339165
2022-01-21,10.259936538222984,10.585645658620255
2022-01-22,9.622926619422005,9.8484734504048
2022-01-23,9.635854212650436,9.91733920443945
2022-01-24,9.54273049291919,9.931759938269591
2022-01-25,10.61246587370553,10.91168013789197
2022-01-26,11.445017258096952,11.86833888163514
2022-01-27,12.764452347563422,13.0584979416611
2022-01-28,14.24899967069643,14.68387342144706
2022-01-29,16.478579475468816,16.89348890456972
2022-01-30,19.3393870559158,20.019833018031843
2022-01-31,20.916025504289575,21.596360003706096
2022-02-01,24.409257423141174,25.176052917888327
2022-02-02,26.516095535826274,27.371006051662153
2022-02-03,31.047305040759607,31.93135159143444
2022-02-04,33.72442356328928,34.66991737013821
2022-02-05,37.44872868416219,38.55539522147803
2022-02-06,42.363693480816345,43.74509352153313
